attrib_name	TCGA.2J.AAB1	TCGA.2J.AAB4	TCGA.2J.AAB6	TCGA.2J.AAB8	TCGA.2J.AAB9	TCGA.2J.AABA	TCGA.2J.AABE	TCGA.2J.AABF	TCGA.2J.AABH	TCGA.2J.AABI	TCGA.2J.AABK	TCGA.2J.AABO	TCGA.2J.AABP	TCGA.2J.AABR	TCGA.2J.AABT	TCGA.2J.AABU	TCGA.2J.AABV	TCGA.2L.AAQA	TCGA.2L.AAQE	TCGA.2L.AAQI	TCGA.2L.AAQJ	TCGA.2L.AAQL	TCGA.2L.AAQM	TCGA.3A.A9I5	TCGA.3A.A9I7	TCGA.3A.A9I9	TCGA.3A.A9IB	TCGA.3A.A9IC	TCGA.3A.A9IH	TCGA.3A.A9IJ	TCGA.3A.A9IL	TCGA.3A.A9IN	TCGA.3A.A9IO	TCGA.3A.A9IR	TCGA.3A.A9IS	TCGA.3A.A9IU	TCGA.3A.A9IV	TCGA.3A.A9IX	TCGA.3A.A9IZ	TCGA.3A.A9J0	TCGA.3E.AAAY	TCGA.3E.AAAZ	TCGA.F2.6879	TCGA.F2.6880	TCGA.F2.7273	TCGA.F2.7276	TCGA.F2.A44G	TCGA.F2.A44H	TCGA.F2.A7TX	TCGA.F2.A8YN	TCGA.FB.A4P5	TCGA.FB.A4P6	TCGA.FB.A545	TCGA.FB.A5VM	TCGA.FB.A78T	TCGA.FB.A7DR	TCGA.FB.AAPP	TCGA.FB.AAPQ	TCGA.FB.AAPS	TCGA.FB.AAPU	TCGA.FB.AAPY	TCGA.FB.AAPZ	TCGA.FB.AAQ0	TCGA.FB.AAQ1	TCGA.FB.AAQ2	TCGA.FB.AAQ3	TCGA.FB.AAQ6	TCGA.H6.8124	TCGA.H6.A45N	TCGA.H8.A6C1	TCGA.HV.A5A3	TCGA.HV.A5A4	TCGA.HV.A5A5	TCGA.HV.A5A6	TCGA.HV.A7OL	TCGA.HV.A7OP	TCGA.HV.AA8V	TCGA.HV.AA8X	TCGA.HZ.7289	TCGA.HZ.7918	TCGA.HZ.7919	TCGA.HZ.7920	TCGA.HZ.7922	TCGA.HZ.7923	TCGA.HZ.7924	TCGA.HZ.7925	TCGA.HZ.7926	TCGA.HZ.8001	TCGA.HZ.8002	TCGA.HZ.8003	TCGA.HZ.8005	TCGA.HZ.8315	TCGA.HZ.8317	TCGA.HZ.8519	TCGA.HZ.8636	TCGA.HZ.8637	TCGA.HZ.8638	TCGA.HZ.A49G	TCGA.HZ.A49H	TCGA.HZ.A49I	TCGA.HZ.A4BH	TCGA.HZ.A4BK	TCGA.HZ.A77O	TCGA.HZ.A77P	TCGA.HZ.A77Q	TCGA.HZ.A8P0	TCGA.HZ.A8P1	TCGA.HZ.A9TJ	TCGA.IB.7644	TCGA.IB.7645	TCGA.IB.7646	TCGA.IB.7647	TCGA.IB.7649	TCGA.IB.7651	TCGA.IB.7652	TCGA.IB.7654	TCGA.IB.7885	TCGA.IB.7886	TCGA.IB.7887	TCGA.IB.7888	TCGA.IB.7889	TCGA.IB.7890	TCGA.IB.7891	TCGA.IB.7893	TCGA.IB.7897	TCGA.IB.8126	TCGA.IB.8127	TCGA.IB.A5SO	TCGA.IB.A5SP	TCGA.IB.A5SQ	TCGA.IB.A5SS	TCGA.IB.A5ST	TCGA.IB.A6UF	TCGA.IB.A6UG	TCGA.IB.A7LX	TCGA.IB.A7M4	TCGA.IB.AAUM	TCGA.IB.AAUN	TCGA.IB.AAUO	TCGA.IB.AAUP	TCGA.IB.AAUQ	TCGA.IB.AAUR	TCGA.IB.AAUS	TCGA.IB.AAUT	TCGA.IB.AAUU	TCGA.IB.AAUV	TCGA.IB.AAUW	TCGA.L1.A7W4	TCGA.LB.A7SX	TCGA.LB.A8F3	TCGA.LB.A9Q5	TCGA.M8.A5N4	TCGA.OE.A75W	TCGA.PZ.A5RE	TCGA.Q3.A5QY	TCGA.Q3.AA2A	TCGA.RB.A7B8	TCGA.RB.AA9M	TCGA.RL.AAAS	TCGA.S4.A8RM	TCGA.S4.A8RO	TCGA.S4.A8RP	TCGA.US.A774	TCGA.US.A776	TCGA.US.A779	TCGA.US.A77E	TCGA.US.A77G	TCGA.US.A77J	TCGA.XD.AAUG	TCGA.XD.AAUH	TCGA.XD.AAUI	TCGA.XD.AAUL	TCGA.XN.A8T3	TCGA.XN.A8T5	TCGA.YB.A89D	TCGA.YH.A8SY	TCGA.YY.A8LH	TCGA.Z5.AAPL
hsa-mir-128-1	6.173	6.2437	5.8421	5.9641	5.5626	4.7517	6.2571	5.98	5.8564	5.9104	6.4935	5.9353	7.3955	5.8646	5.8006	6.0845	5.3517	6.2844	5.6523	5.8086	5.7454	5.9057	7.2089	6.0638	5.8295	5.9961	5.8735	6.16	5.931	10.2251	6.9311	7.1535	7.8178	7.4551	8.3491	5.4736	7.2185	5.649	6.0734	5.4856	5.9618	5.941	6.5683	5.2413	6.1271	6.2902	5.1843	5.0977	6.0315	5.8555	5.8046	6.0617	5.5374	6.4154	5.6389	5.1065	6.4118	5.3686	6.013	5.906	5.8589	5.6423	5.3351	5.3334	6.5229	5.0874	5.7585	5.9794	5.9685	5.6156	5.4348	5.5448	5.8261	5.4712	5.5604	6.7148	5.4418	5.9414	6.5876	5.8071	6.1425	6.5617	5.6661	6.8372	6.1675	6.0879	6.4967	5.8949	5.8806	5.4658	5.1119	6.1034	6.0442	6.9658	6.0119	6.8489	5.9802	5.6449	5.6391	5.7474	5.7845	5.6712	5.7579	5.5092	5.0979	5.1028	5.6763	5.7593	6.1638	6.1455	5.7135	6.4124	5.7384	5.9435	6.0319	5.9067	6.2247	5.8477	6.0295	6.2817	5.3075	6.4016	6.5506	6.0054	6.5479	6.2027	6.7451	5.0382	6.0087	5.0849	5.0449	6.0587	5.6453	5.2916	5.1546	5.4332	5.6778	5.9118	6.0649	5.823	5.8496	6.6084	6.2059	6.022	6.1829	6.2891	6.6717	6.1506	6.1029	4.936	5.0199	5.3867	5.3202	5.2411	5.8408	5.5114	5.2712	6.8195	6.1444	5.9915	6.0718	4.9111	5.2458	6.2136	5.7882	5.0017	5.603	5.7375	5.9475	6.7476	6.4064	5.5017	5.3632	5.1209	5.6233	5.7733	5.379	6.4336
hsa-mir-128-2	5.7812	5.8971	5.2179	5.4508	5.3497	4.2815	5.6716	5.5059	5.3276	5.4526	6.0467	5.3409	6.9004	5.2948	5.4899	5.5507	4.8677	5.4783	5.152	5.2573	5.3626	5.2321	6.669	5.3636	5.0673	5.626	5.1686	5.9392	5.5305	9.8335	6.4895	6.4661	7.2963	6.9389	8.0283	5.1129	6.783	5.2435	5.8283	4.8944	5.4112	5.2982	6.2125	4.6215	5.7735	5.8872	4.5426	4.4963	5.5355	5.3021	5.2975	5.4107	4.6899	5.7153	5.0702	4.734	5.9065	4.8938	5.5653	5.3873	5.3825	5.0032	5.0427	4.9728	5.8556	4.6565	5.1833	5.4654	5.3545	5.0344	4.6438	4.9579	4.9905	4.8037	4.4196	6.0834	4.6185	5.4903	5.9955	5.5289	5.693	6.1321	5.2815	6.4927	5.9261	5.5695	6.0354	5.5765	5.5983	4.8269	4.5419	5.6062	5.719	6.5344	5.6068	6.4254	5.6029	4.7612	5.1092	5.2169	5.1994	4.8154	5.2854	4.9431	4.5914	4.1442	5.0151	5.0421	5.6781	5.5101	5.3455	5.8622	4.998	5.7027	5.6046	5.4997	5.4542	5.3711	5.4043	5.5287	4.9415	5.9068	6.2165	5.3291	6.1884	5.8401	6.3774	4.5472	5.4446	4.4321	4.4537	5.3551	5.0083	4.7967	4.5526	4.5724	4.9549	5.7531	5.615	5.1522	5.315	6.1434	5.5121	5.4016	5.6147	5.5615	6.2411	5.2961	5.6391	4.5169	4.6145	4.2702	4.7169	4.8476	5.1503	4.9453	5.0205	6.3271	5.7037	5.4685	5.7834	4.5647	4.662	5.7302	5.2294	3.9235	5.1819	5.0587	5.424	6.435	5.9845	4.9998	4.8047	4.6458	5.1165	5.331	4.845	6.2226
hsa-mir-1283-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2574	0	0	0.2121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4266	0.3833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.082	0	0.1717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3294	0.482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1986	0	0	0	0	0	0	0.7659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2313	0	0	0	0	0.4771
hsa-mir-1283-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1501	0	0	0	0	0	0.4758	0	0	0.3969	0	0	0	0	0	0.2241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2016	0	0	0	0	0	0	0.3526	0	0	0	0	0	0	0	0	0.082	0	0	0.3886	0.2247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1159	0	0	0	0	0	0	0	0	0	0	0.1579	0	0	0	0	0	0	0.2381	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1284	0.2243	0.2105	0.3102	0.7255	0.5184	0.2536	0.2338	0	0	0.2916	0	0	0.8191	0.5387	0.3946	0	0	0	0	0	0.2861	0.4	0.2085	0.4355	0	0.3258	0.4758	0	0.8901	0	0.2975	0	0.3802	0.1958	1.3025	0.1164	0.3242	0.3485	0.5435	0	0.2895	0	0	0	0	0	0.3471	0.3263	0.3705	0	0.3064	0	0.3169	0.2546	0.183	0.1772	0.6584	0	0.8642	0	0.2287	0.2229	0	0	0.7195	0	0	0.4608	0.3689	0.2472	0.2692	0	0	0.2043	0	0.4308	0	0	0	0	0	0.1688	0.2919	0	0	0.2261	0.2722	0.6865	0.5761	0	0	0.3839	0.2983	0.3034	0.4219	0.1717	0	0.419	0	0.5043	0.3239	0.8226	0.2895	0.1347	0	0.6556	0	0	0	0	0	0.3142	0	0	0.466	0.7148	0.261	0.2891	0	0	0.6705	0.1343	0.2143	1.0323	0.4943	0.4846	0.4309	0	0	0	0	0.6192	0.21	0.6584	0.3591	0	0	0	0.4705	0	0	0.5162	0.433	0.3152	0.3009	0	0	0	0.3166	0.211	0.4282	0	0.264	0.2351	0	0.2664	0.7312	0.394	0.5485	0.1987	0	0	0.4615	0.7895	0.2678	0.2381	0	0	0.1905	0.217	0	0	0.6056	0.46	0.3928	0.4924	0	0.835
hsa-mir-1285-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3907	0	0	0	0	0	0	0.2121	0	0.6364	0.2026	0	0	0	0.1712	0	0	0	0.2895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3997	0	0	0	0	0	0	0.2531	0	0	0.299	0.2838	0	0	0	0	0	0	0.261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2491	0	0	0	0.2651	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3155	0	0.1712	0	0	0.2609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4009	0	0	0	0	0	0	0	0	0	0	0	0.1907	0	0	0	0	0	0	0	0.2327	0	0	0	0	0	0	0	0	0	0	0	0	0.2664	0	0	0	0	0	0	0	0	0	0.2381	0	0	0	0	0	0	0	0	0	0	0.2057	0
hsa-mir-1287	4.5363	5.087	4.643	4.5772	3.9324	3.7121	4.5773	5.024	4.541	4.0985	4.5159	5.0648	3.5167	3.9317	4.3943	4.5812	3.4391	3.9982	4.4994	4.6653	4.1344	3.9725	3.5898	3.8113	4.4663	3.8251	4.5282	5.0348	4.8084	2.8745	4.4489	4.9853	8.6656	3.324	1.8831	3.9258	3.4028	4.2503	5.3344	4.4206	4.3922	4.6142	5.727	2.5369	4.5305	4.2945	4.2443	3.6637	4.3451	5.0667	4.5532	4.5907	5.3328	4.1995	3.0538	4.3647	3.0406	4.1224	3.9017	4.4139	4.468	4.6943	4.7033	4.4106	5.1047	4.4141	4.0801	4.0869	4.8564	3.5656	4.5203	4.3612	4.735	5.1696	4.4954	4.7034	4.1044	4.926	4.3972	4.0963	4.8987	4.7975	5.9592	4.4924	5.0004	4.8408	5.1655	4.7658	4.773	4.3694	4.2811	5.0382	4.512	3.7573	6.1356	5.3777	5.6788	4.3959	4.5645	5.4349	5.054	4.1626	4.231	4.4754	3.5815	4.2054	3.8132	4.5194	4.7561	4.7364	4.1936	5.1116	4.3677	4.0944	4.6883	4.0119	4.9611	5.3942	4.0943	4.737	4.8921	5.3021	5.0248	5.1174	5.216	4.8046	5.2701	4.4168	4.4631	4.2992	4.4254	4.3807	4.3964	4.7144	4.6122	4.2052	3.9326	4.8499	4.1827	4.6535	3.9368	4.4218	4.2098	3.6693	5.1889	4.3123	4.3837	5.4959	5.8563	3.9087	4.0183	5.0017	4.3977	4.6583	4.8544	3.6965	4.0738	4.5025	3.9284	3.6632	3.5626	4.4447	4.0072	4.5817	4.6712	3.8536	4.2897	3.8842	4.5773	4.9092	4.5103	5.6163	3.7752	4.5216	3.6883	4.7889	3.9165	5.4108
hsa-mir-1288	1.1227	0.3942	0	0.4773	0.2824	0	0.435	0.5635	0	0.2916	0.6129	0.3296	0.5941	0	0.3946	0	0	0	0.4088	0.6302	0.2861	0.4	0.2085	0.4355	0.8032	0	0	0.3415	0.3611	0.5607	0.426	0	0.5383	0	1.1519	0.2241	0.5888	0.6289	0.2972	0	0.2895	0	0	0	0.5373	0.1041	0	0	0	0	1.1263	0.5835	0.3169	0.2546	0	0.335	0	0	0.2691	0	0	0	0	0.4909	0.5171	0.4061	0	0	0	0	0.6918	0	0.229	0.5424	0.4698	0	0.3167	0.3785	1.1984	0.2587	0	0.4567	0.7422	0.5688	1.2536	0.2261	0	0.2668	0.4084	0	0	0.106	0	0.2333	1.1303	0.4639	0	0.2247	0	1.5275	0.3239	0.3291	0	0	0	0	0	0.3085	0.299	0.9028	0	0.3142	0.2612	0.3954	0	0.1741	0	0.7362	0.2983	0	0.5298	0.6199	0.5661	0.6066	0	0.2626	0.9472	0.2084	0.2861	0.397	0.8903	0.3425	0.3933	0.9737	0.5099	0	0	0	0	0	0.1986	0.2811	0.2327	0	0	0.2107	0.1928	1.3974	0	0.5583	0.758	0.7254	0.487	0	0.2952	0.2664	0.5261	0.2104	0.3002	0	0	0.2496	0.6466	1.2969	0.4936	0.4423	0	0.503	0.3588	0.7217	0.5022	0.6996	0	0.6446	0	0	0	0.835
hsa-mir-1289-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2085	0	0	0	0	0	0	0	0	0	0	0	0.3155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1646	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2618	0	0.0687	0	0	0	0	0	0	0	0	0	0	0.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1579	0.1987	0.2286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-129-1	3.8024	5.4608	7.0596	0.7255	4.7861	1.2296	4.0275	5.2217	5.9168	1.6962	7.6222	5.6483	1.1851	4.2899	3.6954	1.7126	4.1342	3.161	2.4817	6.4565	2.88	6.1782	8.688	5.0626	2.6356	5.6186	3.2914	2.3237	5.9903	12.5808	8.6161	9.3582	9.6197	3.9028	10.9229	2.5541	8.4989	6.1706	2.479	1.5764	5.2935	2.6828	2.2605	4.9737	6.2231	5.5383	2.1815	5.3248	5.8456	3.578	5.7674	4.6962	3.2253	6.0286	2.8791	2.5767	1.4515	6.7861	3.7992	4.6223	5.2058	1.0017	3.5829	3.9248	7.4754	3.8078	4.6597	5.2857	6.0533	3.0512	2.4627	5.0177	6.277	0.5424	4.2549	1.0313	3.6761	4.6177	0.979	5.4206	4.952	7.8228	4.4047	6.8763	2.2857	3.4608	2.3063	6.689	5.1506	5.4532	2.01	3.9018	2.294	7.7395	7.2561	6.4104	2.4134	4.8979	3.6792	3.6202	5.1389	2.3502	3.0969	4.033	0.5837	2.3836	3.4834	4.0441	1.6194	6.0913	2.1293	5.3879	5.0933	4.3388	5.5291	3.6923	2.5261	0.9166	1.9951	6.513	2.8797	5.5892	6.3808	4.3646	7.2126	5.2602	3.6818	4.5181	5.4227	6.3811	3.6466	1.524	3.2659	2.5878	1.5044	2.6659	5.0861	3.3245	3.3583	4.0524	6.6248	5.2559	2.7973	6.3718	5.0136	5.246	5.8628	1.9266	4.9627	3.47	4.4418	1.397	5.2305	5.1288	1.8064	0.4912	3.7114	6.4094	3.9927	3.6463	4.099	4.4321	2.6063	2.6923	4.5382	2.6741	3.6201	4.5689	5.9039	7.5911	5.5654	3.1205	4.8401	4.7701	5.1208	2.5054	4.8979	2.6076
hsa-mir-129-2	3.5565	5.6756	7.3959	0.9373	4.8844	1.725	4.5009	5.3285	5.985	1.6962	7.7578	5.7343	0.5941	4.3711	3.8916	1.9738	4.0587	3.3004	2.5234	6.7265	3.1173	6.3991	8.723	5.3005	3.5456	5.4533	3.5777	2.7243	6.3051	12.7562	8.6486	9.6883	9.8115	4.4263	11.1613	2.747	8.3542	6.4841	2.7482	1.1305	5.7518	2.8528	3.0635	4.9552	6.1083	5.5637	2.4201	5.8025	6.167	3.9135	5.9274	4.7054	3.7045	6.1394	2.8791	2.3734	1.7282	7.2763	4.0872	4.5962	5.4407	1.2243	4.1221	3.8457	7.5782	4.1623	4.8739	5.5285	6.1303	3.0833	2.0982	5.0009	6.3996	0.9357	4.3668	0.7621	3.9061	4.8304	1.7075	5.4726	5.229	7.9258	4.5907	7.1425	2.3654	3.2454	2.812	6.8602	5.1572	5.4404	2.1053	4.1511	2.4232	7.8446	7.3157	6.6599	2.9635	4.8482	3.7832	4.1988	5.2764	2.5528	2.9386	4.0755	0.5837	3.0507	3.7586	4.2569	2.2971	6.3478	2.1293	5.7096	5.0246	4.8053	5.729	3.6037	2.4756	1.0769	1.9094	6.6537	3.5783	5.6976	6.5823	4.27	7.2576	5.4826	3.7703	4.7853	5.5086	6.4944	3.8092	1.2265	3.4633	2.8799	1.353	3.1503	5.4286	3.9909	3.5604	4.4795	6.9516	5.3653	3.0315	6.6808	5.0745	5.6856	5.7485	2.5032	5.0615	3.6796	4.2716	0.4078	5.5965	5.4541	1.4939	1.4983	3.9354	6.5258	4.4776	3.8373	4.6849	4.4817	2.5609	3.0504	4.4997	3.1816	4.3902	4.8658	6.0978	7.6908	5.6674	3.5372	5.0962	4.5097	5.4134	2.743	5.2513	3.0098
hsa-mir-1291	0.5894	0	0.782	0.1772	0	0	0	0.5635	0.2928	0.2916	0.6129	0.4699	0.3274	0	0.1439	0	0	0.54	0.2188	0.3492	0.7295	0.4	1.0624	0.2341	0.32	0.3258	0.2574	0	0	1.278	1.559	1.5099	0.3802	1.207	0.7935	0.506	0.3242	0.8636	0.9374	0.2609	0.9175	0.264	0	0.4857	0	0.1041	0.3471	0.3263	0.3705	0	0.7738	0.4139	0.7965	0.2546	0	0	0.6584	0.312	0.2691	0.5277	0	0.2229	0.3182	0.4909	0	0.2173	0	0	0.3689	0.2472	0.2692	0	0	0.8162	0	0	0.3167	0.2016	0	0.2587	0.2476	0.3199	0	0.3123	0.3526	0	0.2722	0	0	0	0	0.3839	0.2983	0.1597	0	0.3252	0.2073	0.2247	0.7123	0	0	0	0	0.1347	0.2219	0	0.6062	0	0	0	0	0	0	0	0.2517	0.1741	0.482	0.2891	0.4272	0	0	0.0687	0.2143	0	0.4943	0.8467	0.301	0	0.5247	0.2121	0.8903	0	0	0.4704	0	0	0.3173	0	0.2544	0.6038	0	0.5162	0.6089	0.3152	0.5497	0.2107	0.3629	0.5528	0	0.3951	0.4282	0	0.487	0.2351	0	0.4912	0.5261	0.7031	0	0.3734	0.7542	0.4623	0	0	0	0.4423	0	0.2733	0	0.217	0.5022	0	0.2313	0	0.1431	0.2671	0.2057	0.835
hsa-mir-1292	0.2243	0.2105	0.5653	0.1772	0	0.2536	0.435	0	0.5362	0	0.7704	0.1742	0.8191	0.2944	0	0	0	0.2951	0.2188	0.8652	0.2861	0	0.6978	0	0.5817	0.3258	0.4758	0	0.1918	1.1806	0.8492	0.7984	0.3802	0.7882	1.1519	0.3243	0.1712	0	0.5435	0.2609	0	0.8505	0.2905	0.4857	0.3794	0.1041	0	0.5922	0	0.3925	0	0.4139	0	0	0	0.335	0.9011	0.312	0.4959	0.2879	0	0.5861	0	0.4909	0	0.573	0	0.4608	0	0	0	0.4605	0.229	0.3833	0.4698	0.4308	0	0.3785	0.4046	0.2587	0.2476	0	0.2919	0.3123	0	0.2261	0.2722	0	0.4084	0	0.3508	0.106	0.2983	0.082	0	0.7067	0	0	0.3997	0	0	0.5968	0.737	0	0.4141	0.4683	0.3347	0	0	0	0	0	0	0.3954	0.466	0	0	0.2891	0	0.4833	0	0.2572	0.4009	0.6066	0	0	0.1584	0	0.5247	0.397	0	0.8512	0	0.2543	0.6464	0	0.3173	0.8353	0	0.3333	0.3731	0.2811	0.2327	0.5738	0	0.3945	0	0	0.5761	1.1764	0	0	0.264	0.9146	0.7495	0.4912	0.2869	0.4777	0.4297	0.1987	0.4258	0.6477	0	0.4481	0.2678	0.2381	0	0	0.1905	0.217	0.3534	0	0.2313	0	0.3928	0.2671	0	1.1215
hsa-mir-1293	0.2243	0.5571	0.5653	0.335	0.5184	0	0.6115	0.5635	0.9261	0.2916	0.7704	0	0.3274	0.2944	0	0.2174	0	1.3723	0	0	0.4104	0.5649	0	0.2341	0	0.8156	1.3577	0	0.1918	0	0	0	0	0	0	0.6673	0.3242	0	0.9374	0	0.2895	0.487	0.92	0	0	0	0.6267	0	0.665	0	0	0	0.3169	0.2546	0.6239	1.0324	0.3664	1.2919	0.2691	0	0.4261	1.0017	1.3108	2.2167	0.5171	0.4061	1.8865	0.4608	0.1962	0.4582	0.6918	0.6452	0.6003	0.6858	0.4698	0.4308	0.5762	0.3785	0.4046	0	1.0863	0	0.2919	0.1646	0	0	1.4122	0.2668	0.2186	0.4706	2.9271	0.106	0.5453	0.6104	0	0.1717	0.9466	0.419	0	0.8772	0	0	0.2895	0	0.2219	1.8043	0.3347	0	1.1053	0	0.7074	0	0.4822	2.9	0.9658	1.1906	0.482	0.2891	0.2983	0	0	0.7512	0	0	0	1.2614	0.8577	0.6975	0.7294	0	0.7139	0	0.21	0	0	0.8829	0	1.1219	0.4705	0.6038	1.0236	0	0.2327	0	1.1106	0	0	0.3027	0.5761	0.211	1.2523	0.9856	1.0028	0	0.2952	0.4912	0	0	0	0	1.9703	0	0.2491	0	0.6888	1.1737	0.2651	0	0	0	0.3534	0	0	0.2482	0.5031	0.8588	0	0.4771
hsa-mir-1294	0.2243	0	0	0.4773	0.899	0	0.2338	0	0	0	0.2344	0.1742	0.3274	0.5387	0	0.5734	0	0	0.2188	0	0.2861	0	0	0.2341	0.32	0	0.4758	0	0.1918	0	0	0	0.2026	0.3683	0.5742	0.2241	0	0.3485	0.5435	0	0.2895	0.487	0.92	0	0.3794	0.292	0.6267	0.3263	0.3705	0	0.7738	0	0.3169	0.6591	0.4914	0	0.3664	0	0.2691	0.2879	0.4261	0	0	0.4909	0.5171	0	0	0.6457	0.3689	0	0	0.2485	0	0.2043	0.8236	0	0.3167	0.2016	0.4046	0	0.2476	0.3199	0.5345	0.4463	0.3526	0.4215	0	0.4919	0	0.4706	0	0.106	0.2983	0.3034	0	0.4639	0.2073	0.2247	0.3997	0	0.3239	0.3291	0.737	0	0.4141	0	0.3347	0.3085	1.252	0.2838	0.2761	0.572	0	0	0.9658	0.1741	0.6736	0.9166	0.2983	0.4833	0.199	0.6199	0.2143	0	0.4943	0.677	0.66	0.2084	0.2861	0.397	0	0.3425	0.21	0	0.1907	0.3577	0.3173	0.8353	0.4705	0	0.1986	0	0.2327	0	0.3009	0	0.3629	0.5528	0.5761	0.3951	0	0	0.6802	0	0.5402	0	0.5261	0.3051	0.1579	0.1987	0.4258	0.2496	0	0	0.2678	0	0	0.2733	0	0.4055	0.637	0.2726	0.4305	0	0.2733	0	0	0.835
hsa-mir-1295	1.0067	0.7034	0.3102	0.7255	0	0.6567	1.2676	1.283	0	0.5341	1.1603	0.3296	3.0238	0.2944	0.2747	1.0967	0	0.2951	0.863	0.6302	1.1418	0.847	0	0.2341	0.9951	0	0.2574	2.072	0.5126	0	0	0	0	0	0	0.6673	0	0.6289	0.2972	0.6732	0.2895	0.487	1.0808	0.4857	0.9279	0.5348	0.3471	0.5922	0	0.9545	0.3064	0.7352	0.7965	1.3473	0	0	0.3664	1.1421	1.5088	0.9133	0.8945	0	0.7995	0	0	0.7226	1.0558	0.4608	0.1962	0	0.4959	0.809	0.6003	0.5424	0.4698	0	1.1553	0.5361	0.7202	0.9869	1.0863	0.6965	0.7422	0.9758	0.3526	1.0129	0.6987	0.4919	0.4084	0.4706	1.4068	1.3359	0	0.554	1.2381	0.3252	0.2073	0.2247	0.7123	0.7028	1.005	0.5968	0.2895	0	0.5837	0.9699	0.8346	0.3085	1.3851	0.2838	0.8827	0.3142	0.4822	0.5587	1.223	0.5974	0.8427	0.7362	0.6547	1.2587	0.3739	0.9465	0.5661	1.2058	0.6898	0.9986	1.2583	1.1656	0.2861	0.2121	0.5128	0.3425	0	0.6584	0.8859	1.2672	0	0	0.6585	0.8315	1.1247	0.8956	1.6325	1.1513	0.3009	1.0708	0.7782	0.3027	0.7959	0.3951	0	0.4078	0.264	0.7724	0.2952	0.4912	0	0.7031	0.5485	1.1254	0.7542	0.2496	0.2491	1.9686	1.0143	0	0.489	0.503	1.4299	0.4055	0.3534	0.8735	0.7617	0.46	1.3587	1.3935	0.6898	0
